lesion_key,sp_density_in,sp_density_ring,sp_ratio,sp_n_clusters,sp_max_cluster,sp_top_z,sp_z_p99,sp_native_px
P_00376_RIGHT_3,0.07359434795407713,0.0,7.359164002290988e-05,0.0,2.0,3.6591124534606934,2.023472309112549,325.7308342606635
P_00376_RIGHT_4,0.03788165770134101,0.0,3.7880940209465706e-05,0.0,1.0,4.131256103515625,2.697962999343872,327.25647801151257
P_00379_LEFT_1,1.0488410657950085,1.2022549770295743,-0.00015323472811891846,10.0,12.0,11.145959377288818,3.3724539279937744,645.2421742411793
P_00381_LEFT_1,0.42338971799955843,0.5705652876849368,-0.00014710099817167647,1.0,2.5,5.294752836227417,3.3724539279937744,403.3136385459523
P_00383_LEFT_1,0.7668536979811248,2.816076731120436,-0.0020455591995381037,11.0,14.0,8.296236038208008,3.3724539279937744,714.208943768839
P_00384_RIGHT_1,303.1455923066276,301.61866143000594,0.0009259099750623602,75.5,22701.5,5328.203831195831,3501.685982823372,574.3623665311939
P_00385_RIGHT_1,0.015140962359567574,0.14227989300552046,-0.00012711892016162993,0.0,0.5,3.347160577774048,1.854849636554718,415.5896740028877
P_00386_LEFT_1,0.12747957862706946,0.0,0.00012746802403956355,0.5,3.5,4.291447401046753,2.1920950412750244,379.22397803445574
P_00387_RIGHT_1,0.07570786857114016,0.029549081023580167,4.615392955849844e-05,0.0,0.5,3.6591124534606934,2.1920950412750244,325.07074703934086
P_00389_LEFT_1,0.11766215984939243,0.3357732858773756,-0.00021806168844281732,2.0,5.0,5.868069648742676,2.697962999343872,596.499056561704
P_00391_LEFT_1,0.7774870533155781,0.9379834999026991,-0.00016019144160185462,5.5,19.5,14.341359615325928,2.529340445995331,545.8076400650586
P_00391_RIGHT_1,1.736965036480456,2.1029377905045927,-0.00036521079964183976,36.0,12.0,13.203156232833862,4.046944618225098,811.7134010412559
P_00394_RIGHT_1,0.02902041586255931,0.045174259706819056,-1.6153244602239667e-05,0.0,1.0,3.9457709789276123,2.3607177734375,574.2622883297662
P_00396_LEFT_1,0.8779355141305015,0.8725858449376662,5.426811288364951e-06,2.5,6.0,5.497100114822388,3.709699273109436,363.00464177474385
P_00399_RIGHT_1,0.18604723719162355,0.05495575398525539,0.00013106632866335564,1.0,8.0,9.468163967132568,2.529340386390686,537.7328622459227
P_00401_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.288142442703247,2.1920950412750244,275.1322428895387
P_00405_LEFT_1,0.1294152695787094,1.1059722501508142,-0.0009753488172040292,1.5,7.5,6.913530349731445,2.3607176542282104,609.0859957935884
P_00406_RIGHT_1,0.09516398788161584,0.4939724096334286,-0.0003986133358915264,1.0,2.5,4.578106164932251,2.529340445995331,742.902951568663
P_00408_RIGHT_1,0.00909067237936072,0.009065361254645998,2.5340072822236147e-08,0.0,1.0,3.794010877609253,1.5176042318344116,853.889974506523
P_00409_RIGHT_1,2.253725433205842,1.9597188934709369,0.00029325133662754877,23.0,19.5,16.9634428024292,3.709699273109436,685.59798318443
P_00411_RIGHT_1,6.2799237044051885,4.915654063817771,0.0013514233220111261,13.0,6.5,7.739781856536865,4.552812576293945,479.18801554772676
P_00412_RIGHT_1,0.0,0.04525432933083932,-4.525228150007948e-05,0.0,0.0,3.498921036720276,1.854849636554718,741.4037620432238
P_00413_LEFT_1,0.06782680035780614,0.16187767773713066,-9.403929989898584e-05,1.5,2.5,5.994536876678467,2.529340386390686,986.912119011868
P_00414_LEFT_1,0.561622464898596,0.2191197646027672,0.00034223551594798614,0.5,2.0,4.417914867401123,3.0352084636688232,418.7075689001865
P_00415_RIGHT_1,0.24554941682013506,0.308493864399808,-6.290959302536969e-05,1.0,4.5,4.476932764053345,1.854849636554718,339.4511612822312
P_00417_RIGHT_1,0.06664297138795096,0.07046223224351747,-3.818737286831762e-06,0.5,3.0,4.44320809841156,2.1920949816703796,442.7144527276035
P_00419_LEFT_1,0.0,0.0,0.0,0.0,0.0,2.6473764181137085,1.6862269043922424,484.7367908343963
P_00419_LEFT_2,0.04633204633204633,0.0,4.632989980613191e-05,0.5,1.5,3.2038313150405884,1.854849636554718,443.429620395241
P_00419_RIGHT_1,0.0,0.7183170856849667,-0.0007178015998999806,0.0,0.0,3.0099152326583862,1.854849636554718,378.84745088231944
P_00420_RIGHT_1,0.0,0.03742795119395164,-3.7426550412325144e-05,0.0,0.0,3.3387290239334106,2.1920950412750244,304.5209657245633
P_00420_RIGHT_2,0.07006235549639178,0.09313877677739832,-2.3072655801550053e-05,0.5,2.0,3.861459732055664,2.1920950412750244,320.73357617516604
P_00421_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.018346428871155,2.023472309112549,294.8483708683564
P_00423_RIGHT_1,631.5866377591116,615.7149316831463,0.009775397896330973,415.0,315170.0,21400.0,5999.99951171875,1534.5073542125663
P_00426_RIGHT_1,0.12318545094849326,0.11980065171554534,3.391561140064653e-06,0.5,2.5,4.468501329421997,2.6979631185531616,358.70417352219283
P_00427_RIGHT_1,0.21611341632088518,0.07877737513786041,0.00013731579481711452,1.0,3.0,5.463376045227051,3.3724539279937744,309.1469035776653
P_00428_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.0857954025268555,2.023472309112549,294.2558077444106
P_00429_LEFT_1,0.04959437758226315,0.015626953369171147,3.396593173779981e-05,0.5,2.0,3.895184278488159,2.023472309112549,489.0173182730009
P_00430_LEFT_1,0.023313827431049355,0.039149414352779674,-1.5835346138592388e-05,0.0,1.0,3.743423819541931,2.023472309112549,449.86734769492034
P_00431_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.1026577949523926,1.6862269639968872,684.5548660165894
P_00431_RIGHT_2,0.01039895594482314,0.025184476288815576,-1.4785257289161381e-05,0.0,2.0,3.878321886062622,2.023472309112549,979.0791132993253
P_00432_LEFT_1,0.15359661610054468,0.08189180004585281,7.169641292094886e-05,0.5,2.5,4.30830991268158,2.529340445995331,304.12561671683426
P_00432_LEFT_2,0.5948600927398646,1.1804403369121956,-0.00058512433366515,1.0,13.5,6.121004343032837,3.3724539279937744,372.45158820389634
P_00433_LEFT_1,0.024618818624956917,0.0,2.461821255862053e-05,0.5,1.5,3.6338189840316772,2.1920950412750244,416.69747257912695
P_00435_RIGHT_1,0.4170676932948348,0.4068900040689,1.017349796004585e-05,2.0,4.0,5.294753074645996,3.3724539279937744,334.95412781929787
P_00436_LEFT_1,0.2967583444096048,0.694571781220317,-0.00039740262506560706,2.0,9.0,8.27937364578247,2.697962999343872,430.97347616854427
P_00437_LEFT_1,0.30771569919711844,0.7439371358334343,-0.00043595104838430444,1.5,7.5,5.868069648742676,3.3724539279937744,650.5661120700248
P_00439_RIGHT_1,0.008602964581594817,0.06685595706216858,-5.8249754318562735e-05,0.0,1.0,3.5495078563690186,2.023472309112549,692.4347349382161
P_00440_RIGHT_1,0.8459700103631326,0.752162467092892,9.373264474703768e-05,3.0,9.0,5.969244003295898,3.3724539279937744,437.35321271273284
P_00441_RIGHT_1,0.12075836251660427,0.13917532295001075,-1.8414567150774034e-05,3.0,5.0,6.306488990783691,2.697962999343872,780.5355924076845
P_00442_RIGHT_1,0.012515252964550546,0.012312509493515651,2.0266264161711357e-07,0.5,2.0,3.7940107583999634,1.6862269639968872,804.4835035774647
P_00444_LEFT_1,0.34228567129122733,0.030704986489805942,0.00031148937396472786,0.5,7.5,7.368812084197998,2.697962999343872,336.5127059948262
P_00450_LEFT_1,0.011437069280050421,0.06393490264458007,-5.2493811675772954e-05,0.0,2.0,3.4736275672912598,1.6862269639968872,868.9287360371019
P_00451_LEFT_1,0.03950071101279823,0.07662248103593594,-3.711745984226771e-05,0.0,1.0,4.013220310211182,2.1920950412750244,468.00047397886544
P_00453_LEFT_1,1.2443325103312501,1.3013314617778267,-5.657566161241167e-05,3.0,6.5,6.323351144790649,3.709699273109436,401.32679692533105
P_00454_RIGHT_1,0.6152689725855125,0.388094489523259,0.0002269906929497702,3.5,8.5,6.171590328216553,3.0352084636688232,475.8069064004152
P_00457_LEFT_1,0.494562554246186,1.5947559436504553,-0.0010988685095181866,6.0,5.5,5.733171463012695,3.3724539279937744,557.450096631632
P_00462_LEFT_1,0.003820906471851382,0.016994086058051798,-1.3172905393035022e-05,0.0,1.0,3.5326454639434814,1.6862269639968872,1014.3492690160447
P_00464_RIGHT_1,1.5430348844982613,2.742130580178868,-0.0011947335262421225,17.0,8.0,7.925266742706299,3.709699273109436,574.8345220496346
P_00465_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.119519829750061,1.854849636554718,515.3044772450473
P_00468_LEFT_1,692.0099645147651,511.2997190675125,0.11277346910555858,25.5,37594.5,15074.998046875,9500.0,444.9514512664102
P_00470_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.1616755723953247,2.023472309112549,335.1462927325067
P_00471_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.127951145172119,1.5176042318344116,481.47076822511275
P_00475_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.3724536895751953,2.023472309112549,383.8630165853438
P_00475_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.203831434249878,2.3607177734375,319.44386334617474
P_00481_RIGHT_1,0.05590548246431366,0.15363902718820385,-9.77181995405534e-05,0.5,1.5,4.089100360870361,1.854849636554718,439.2025886112028
P_00482_LEFT_1,659.1406477629603,529.6727557594073,0.0815205972767763,160.0,157497.5,20325.0,7999.999755859375,1008.1841236519884
P_00484_RIGHT_1,0.06428341844934109,0.3517915309446254,-0.0002874483144534894,1.0,3.0,5.19357967376709,2.697962999343872,756.4001977839606
P_00487_RIGHT_1,0.3222506103810191,0.06110601894286588,0.00026109610624238793,1.0,6.5,4.85633397102356,2.529340386390686,368.3585243340772
P_00488_LEFT_1,0.2972972972972973,0.5557408024897188,-0.00025822323667755735,0.0,0.5,4.198705196380615,2.6979631185531616,397.2790388493347
P_00490_RIGHT_1,0.10497840786687437,0.0,0.00010497142663245836,0.5,3.0,4.6371238231658936,2.023472309112549,410.38014407590066
P_00492_RIGHT_1,0.036798798887204325,0.816504273039029,-0.0007793729929348389,0.0,2.0,4.890058517456055,2.697962999343872,755.3532552495465
P_00493_RIGHT_1,0.41192759228322307,1.0561446495712052,-0.0006437445477845984,1.0,3.0,5.497099876403809,3.3724539279937744,419.9068890649762
P_00494_RIGHT_1,0.5511573280038674,1.0118503818315425,-0.0004602508098812901,9.0,7.5,10.859301328659058,3.0352084636688232,704.591434485566
P_00495_RIGHT_1,0.0,0.17251045844654334,-0.00017249558022848082,0.0,0.0,3.6422500610351562,2.023472309112549,719.967551213064
P_00495_RIGHT_2,0.0,0.0,0.0,0.0,0.0,3.220693588256836,1.6862269639968872,832.9932084873905
P_00496_LEFT_1,0.3235123371430824,0.38831460083508096,-6.478860779978404e-05,2.5,2.5,4.923782587051392,3.3724539279937744,328.2563607568826
P_00498_LEFT_1,0.5772327314200159,0.2630918974170376,0.0003139475048931706,2.0,4.5,5.724740505218506,2.866585850715637,354.93214565613596
P_00499_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.338729500770569,2.1920950412750244,470.3864263393465
P_00500_RIGHT_1,0.32014463004463195,1.6213762241390492,-0.0012999698180868732,1.0,8.0,7.2170515060424805,3.3724539279937744,495.3611757104398
P_00504_RIGHT_1,0.0414173000062126,0.0,4.141644233352427e-05,0.0,2.0,3.9963581562042236,2.023472309112549,457.9080122231551
P_00506_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.3555915355682373,2.3607177734375,336.0511080917744
P_00509_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.1785378456115723,1.854849636554718,552.0878804802176
P_00510_LEFT_2,0.0,0.0,0.0,0.0,0.0,3.557938814163208,2.3607177734375,318.0020263492319
P_00510_LEFT_4,0.4360908813396712,0.0,0.000435995821346804,2.0,5.0,6.171590805053711,2.697962999343872,311.66084381325794
P_00512_RIGHT_1,0.010139931048468871,0.0,1.0139828231657274e-05,0.0,0.5,3.2291247844696045,2.1920950412750244,350.45518020508337
P_00514_LEFT_1,1.9773503505302894,0.6147121098285637,0.0013608747148691168,4.0,8.0,6.205315589904785,4.046944618225098,334.21775020661573
P_00515_LEFT_2,0.07832430738933895,0.28468815697266997,-0.00020628896704431426,0.5,1.5,4.114394187927246,2.1920949816703796,440.58994860437156
P_00515_RIGHT_1,0.02226411173615543,0.012345374188291647,9.918565909711477e-06,0.0,2.0,3.7434239387512207,1.6862269639968872,770.4694686618802
P_00516_LEFT_1,0.01788767907780546,0.040041900166044,-2.215359210944235e-05,0.0,1.0,4.02165150642395,2.1920950412750244,681.1053746639618
P_00517_LEFT_1,4.423915577532515,8.260335902135706,-0.0037887656926452584,31.5,8.5,8.793673276901245,3.54107666015625,1038.3297563951003
P_00518_LEFT_1,0.03207801372938988,0.36820787964862445,-0.0003359953843555284,0.0,0.5,3.8951843976974487,2.3607177734375,378.43534770484194
P_00519_RIGHT_1,0.021901007446342532,0.0,2.1900527806221452e-05,0.0,1.0,3.2544180154800415,2.023472309112549,419.4063893633028
P_00522_RIGHT_1,0.03592857399489814,0.0,3.5927928579142686e-05,0.0,2.0,4.046944618225098,2.023472309112549,446.41664459009115
P_00524_LEFT_1,0.0,0.0,0.0,0.0,0.0,2.647376537322998,1.6862269639968872,401.73949008446186
P_00526_RIGHT_1,0.009178859251372238,0.0,9.178775000946177e-06,0.0,0.5,3.456765055656433,2.023472309112549,486.9208755144847
P_00528_LEFT_1,0.0,0.2596862989508673,-0.0002596525863002853,0.0,0.0,3.1026577949523926,2.023472309112549,390.54693951517015
P_00528_LEFT_2,0.0,0.08279859242392879,-8.279516480967488e-05,0.0,0.0,3.3893160820007324,2.023472309112549,438.96896529167634
P_00528_RIGHT_1,0.051820232045413625,0.034289437138889364,1.7530593038532923e-05,0.5,3.5,4.881627082824707,2.023472309112549,623.5076136211112
P_00532_LEFT_1,1.2237597665442908,1.9173076489296912,-0.0006924603777339936,11.0,6.0,6.340212821960449,4.046944618225098,558.504373565942
P_00533_LEFT_1,0.21935035735829053,0.3313452617627568,-0.00011193326371423503,0.0,1.0,4.308310031890869,2.529340445995331,498.6848305175114
P_00534_LEFT_1,5.187220886293369,7.2555512271133615,-0.002042913708486893,14.5,4.0,6.390799880027771,3.878321886062622,430.3464021836945
P_00535_LEFT_1,0.5464251187423816,0.37546933667083854,0.00017087701720016344,2.0,4.0,5.564548492431641,3.3724539279937744,356.94840149404155
P_00539_RIGHT_1,0.0,0.0144784849713326,-1.4478275348852213e-05,0.0,0.0,2.908741593360901,1.348981499671936,776.6751339729614
P_00540_LEFT_1,0.009502271042779224,0.10717457206724439,-9.766090656871296e-05,0.0,0.5,3.3134357929229736,2.023472309112549,466.4351337187235
P_00543_RIGHT_1,0.05924433846290564,0.954259115074662,-0.0008944267891655034,0.0,0.5,4.6033995151519775,2.3607176542282104,663.7273874236944
P_00544_LEFT_1,372.1796359525079,337.93179646271136,0.02014699858913885,7.0,21880.0,9954.687710762024,5001.180358886719,514.9231303589522
P_00545_LEFT_1,0.07378712414683639,0.0,7.378440201089636e-05,0.0,2.0,3.4736275672912598,2.023472309112549,352.87940931273675
P_00549_LEFT_1,0.8519524231051302,0.31710250994711286,0.0005344002245883409,2.5,15.0,7.604883432388306,3.3724539279937744,448.6279746621672
P_00550_RIGHT_1,0.08934953538241601,0.5341404789459627,-0.0004446523327474014,0.0,1.0,4.890058517456055,2.697962999343872,421.8121309603642
P_00553_LEFT_1,0.0953315137935219,0.021117540228914135,7.420895600768299e-05,0.5,3.0,4.0132200717926025,2.023472309112549,420.8817546997144
P_00554_LEFT_1,0.0,0.0839442610106889,-8.393721516033283e-05,0.0,0.0,3.591663360595703,2.3607177734375,347.4347719368121
P_00559_LEFT_1,0.1924981242468378,0.47401293776488956,-0.0002813204595386916,1.0,2.0,5.134560823440552,1.854849636554718,369.16065094264985
P_00560_RIGHT_1,0.0,0.18240408585152307,-0.00018238745224891605,0.0,0.0,3.7265617847442627,2.3607177734375,484.6914439605729
P_00564_RIGHT_1,0.11387705832782928,0.14659890539483972,-3.271758599755764e-05,3.0,4.0,6.070417404174805,3.3724539279937744,877.1270851900479
P_00566_RIGHT_1,0.1637604787372063,1.3885930983316261,-0.0012233670801113043,2.5,10.5,8.144475936889648,2.697962999343872,802.0357491996692
P_00568_LEFT_1,0.7745753295922038,4.864181596112922,-0.004066697691400921,13.0,4.5,5.918656587600708,2.1920950412750244,1203.282698263854
P_00569_RIGHT_1,0.4656543149558392,3.2059107421862314,-0.0027327531835259476,3.0,28.5,17.814987659454346,2.1920949816703796,653.3373223043734
P_00572_RIGHT_1,0.6835587668780075,1.8590145000377247,-0.0011738019780965355,8.5,8.5,6.812356948852539,3.3724539279937744,675.9648243194853
P_00573_RIGHT_1,0.0,0.0,0.0,0.0,0.0,2.9003102779388428,2.023472309112549,493.93187081570255
P_00573_RIGHT_2,1.1982991882489369,2.1812552772305094,-0.0009812979928524982,1.0,3.0,5.834345817565918,3.3724539279937744,344.8915188769292
P_00575_RIGHT_1,0.0,0.16566576931041624,-0.00016565204825224114,0.0,0.0,3.4567654132843018,1.6862269639968872,600.9527228367415
P_00576_LEFT_1,0.24127194216162598,0.8028331350063496,-0.0005612279491558071,0.5,2.5,4.957507371902466,3.3724539279937744,322.00775207232476
P_00577_RIGHT_1,0.7234209774221205,1.2925211947938058,-0.0005685015022247192,2.0,23.0,6.938823938369751,2.3607177734375,464.813384711042
P_00581_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.305004835128784,2.023472309112549,540.2548748029957
P_00584_LEFT_1,0.0,0.1343611964864547,-0.0001343521708293504,0.0,0.0,3.3555915355682373,1.6862269639968872,650.3491329265145
P_00586_LEFT_1,0.0,0.009303537204845282,-9.303450650114445e-06,0.0,0.0,3.2038313150405884,1.6862269043922424,704.705569237517
P_00586_LEFT_2,0.0,0.06743452108003128,-6.743224747492705e-05,0.0,0.0,3.305004596710205,2.023472309112549,729.3147977731657
P_00587_RIGHT_1,0.7569981648658822,0.7244123093209842,3.256681284592348e-05,4.0,6.0,5.851207494735718,3.3724539279937744,484.80827766947397
P_00591_RIGHT_3,0.21510976258675152,1.163206871868289,-0.0009474442411243171,3.0,3.0,5.598273277282715,2.697962999343872,584.5738823200921
P_00592_LEFT_1,0.14281633818908884,0.33032371724289805,-0.00018741870595233304,0.0,1.0,4.013220310211182,2.529340445995331,446.80836288763123
P_00596_LEFT_1,0.44946402037565103,0.6956200940429991,-0.0002459865902013406,0.5,2.5,5.918656826019287,3.3724539279937744,539.636219393791
P_00596_RIGHT_1,0.011376046596286857,0.356032998032657,-0.0003445613567232681,0.0,0.5,3.987926721572876,2.6979631185531616,405.17157120275385
P_00597_RIGHT_1,0.02146936321868693,0.0,2.1469132755207022e-05,0.0,1.0,4.030082702636719,2.697962999343872,440.47632159030013
P_00598_LEFT_1,0.006213109661385524,0.005304083083157414,9.09016108914625e-07,0.0,1.0,3.659112572669983,1.6862269639968872,774.2229089252828
P_00601_LEFT_1,0.04291016756420434,0.6548788474132285,-0.000611755260884067,0.0,1.0,4.620262145996094,2.697962999343872,455.19294628994953
P_00601_LEFT_2,0.0,0.026441036488630353,-2.644068693058683e-05,0.0,0.0,2.596789598464966,1.6862269639968872,549.0931583730531
P_00604_LEFT_1,0.27374758756125134,0.6948120033004046,-0.0004206864401346131,1.5,5.5,6.997841835021973,3.0352084636688232,427.40641563079123
P_00605_RIGHT_1,3.4693496303808278,21.243651678434286,-0.01755780562569584,12.0,5.0,6.542560577392578,4.046944618225098,347.1065192088198
P_00607_RIGHT_1,373.2821497120921,321.57081420377466,0.03049966590965225,2.5,4850.0,5626.804262757301,4001.1801147460938,300.4811548857722
P_00611_RIGHT_1,0.050353916095988945,0.08592910848549945,-3.557034477034363e-05,0.5,3.0,4.881626844406128,2.1920950412750244,484.8301273753591
P_00612_RIGHT_1,0.06856453293840162,0.0,6.856218249825037e-05,0.0,2.0,4.131255626678467,1.6862269639968872,592.4627231570422
P_00615_RIGHT_1,0.2541795527761931,0.38262238450270025,-0.0001283556815904679,2.0,5.5,7.2507758140563965,3.0352084636688232,662.2970703402251
P_00616_LEFT_1,0.030403453832355355,0.22237046920169,-0.00019194275689687632,0.0,1.0,4.283016681671143,2.697962999343872,378.38592150317277
P_00617_RIGHT_1,0.0,0.1893580761219466,-0.00018934015014436702,0.0,0.0,2.8328614234924316,2.023472309112549,215.9967783170985
P_00622_LEFT_1,1.004548371794514,0.8229549569320239,0.00018142763555664926,1.0,36.0,28.547821044921875,1.6862269639968872,369.5454617498236
P_00623_LEFT_1,0.033242734963387977,0.0,3.324193743583496e-05,0.5,2.5,4.493794679641724,1.854849636554718,549.8101857022548
P_00626_LEFT_1,1.884876565637641,1.7427543230629539,0.00014185922752841986,15.0,13.5,11.584380149841309,4.046944618225098,564.7464749210399
P_00629_RIGHT_1,1.9798454104204217,2.6011425473995478,-0.0006188379496267358,20.0,14.0,13.827060222625732,3.709699273109436,616.8247635378435
P_00630_LEFT_1,0.20575602479360097,0.2842383541163156,-7.848291508192287e-05,4.5,6.5,6.72804594039917,3.0352084636688232,820.8351367359429
P_00634_LEFT_1,0.40320629646952566,20.570030668796566,-0.019758730064024288,1.5,14.5,5.876500725746155,2.697962999343872,495.68023444915724
P_00634_LEFT_2,0.009490007022605197,0.03667930064800098,-2.718803837918624e-05,0.0,0.5,3.6253879070281982,2.023472309112549,513.2480773368407
P_00634_RIGHT_1,0.05288813278447204,0.4264971017583312,-0.00037351944346457994,0.0,1.0,4.772021770477295,2.3607177734375,654.4699618666715
P_00636_RIGHT_1,0.029267150550222432,0.3369806533460197,-0.00030760085436351797,0.5,1.5,2.9846216440200806,1.348981499671936,559.2830391553077
P_00637_RIGHT_1,1.2122975463097663,1.8130936896456584,-0.0005998887123266799,4.0,6.0,5.834345817565918,4.046944618225098,439.9481000842273
P_00639_LEFT_1,0.01408953429392647,0.015269273640652914,-1.1797220291103473e-06,1.0,3.0,4.198704719543457,2.023472309112549,1018.7166049644336
P_00640_RIGHT_1,0.29808163178401853,0.5219985085756897,-0.00022373340120877984,1.0,3.0,5.08397376537323,2.866585850715637,433.9576350093404
P_00641_RIGHT_1,0.0037196568988476504,0.0,3.7196430630688244e-06,0.0,0.5,3.5157835483551025,2.0234723687171936,691.6523729242401
P_00644_LEFT_1,0.3160906954421887,0.7217422470498236,-0.00040533590000535523,4.0,6.5,9.796978950500488,2.3607176542282104,611.7467414290048
P_00648_LEFT_1,0.5185778067345579,0.37884243982666294,0.000139626832460764,2.0,5.5,6.9809794425964355,3.3724539279937744,578.134784374063
P_00651_RIGHT_1,0.18452767278789498,0.5489735471351241,-0.00036431226663210083,3.0,8.0,9.0044527053833,2.697962999343872,767.4283905587251
P_00652_LEFT_1,0.06389980510559443,0.21184196589344348,-0.00014792176695261299,0.0,2.0,4.974369049072266,2.3607177734375,643.0097366975048
P_00653_LEFT_1,0.0,0.18330125561360094,-0.00018326766447277173,0.0,0.0,3.67597496509552,1.854849636554718,479.4984249132806
P_00656_RIGHT_1,0.13007472070066917,0.4970071525811959,-0.000366817423716302,1.0,8.0,6.576284885406494,2.697962999343872,598.192587166738
P_00659_RIGHT_1,2.144886627421122,3.2516929685868563,-0.001103828005700282,26.0,10.0,7.115878105163574,4.046944618225098,721.7751204760792
P_00660_LEFT_1,0.01321353065539112,0.07895464055899885,-6.573505131883423e-05,0.0,0.5,3.816493511199951,2.3607176542282104,479.7138736631785
P_00661_LEFT_1,0.5121743032208564,0.049029221415963914,0.00046300086602394524,1.0,6.5,6.255902051925659,3.0352084636688232,278.40630939848006
P_00662_LEFT_1,0.0026446071171666737,0.023355374530560094,-2.0710406782498063e-05,0.0,0.5,3.54107666015625,1.854849636554718,762.3010910033572
P_00665_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.6422500610351562,2.023472309112549,430.14548564722395
P_00666_RIGHT_1,0.23875517122240508,0.08259911894273128,0.00015613420363088857,0.0,1.5,4.797315359115601,3.0352084636688232,373.7082991636903
P_00670_RIGHT_1,0.06427767957576731,0.0,6.427354830973614e-05,0.5,2.0,3.726561427116394,2.023472309112549,406.6901286347769
P_00671_LEFT_1,0.126918195454021,0.04518344478583047,8.17206865859365e-05,1.0,3.0,4.5696752071380615,2.3607177734375,419.98348870593577
P_00673_RIGHT_1,0.026600696938259782,0.0,2.6600343145995047e-05,0.0,1.0,3.3893160820007324,2.023472309112549,391.2281592497317
P_00673_RIGHT_3,0.0,0.0,0.0,0.0,0.0,3.0352089405059814,2.023472309112549,296.84711071083365
P_00673_RIGHT_4,0.6139991813344249,1.3542795232936078,-0.0007395525529293599,1.0,7.0,10.522055625915527,3.3724539279937744,297.4795373473508
P_00675_LEFT_1,0.24681794540268007,0.5180009130023917,-0.00027108673108470273,2.5,5.0,5.716309070587158,3.3724539279937744,529.2156642881657
P_00677_RIGHT_1,0.0,0.01459726155373252,-1.4597048477834742e-05,0.0,0.0,3.4399032592773438,2.023472309112549,489.5423378069817
P_00678_LEFT_2,0.13605211237559078,0.24532971592262015,-0.00010922688371963439,3.5,12.0,9.847565174102783,2.023472309112549,844.4413498858734
P_00687_LEFT_1,0.05433118313560075,0.09642056487383727,-4.20856591604087e-05,0.5,1.5,4.957507371902466,3.0352084636688232,537.3270679176677
P_00690_LEFT_1,0.1407207460758101,0.0,0.00014071084584039016,2.0,7.0,6.896668434143066,1.6862269639968872,622.9851357562526
P_00692_LEFT_1,0.8105232941017544,1.860074402976119,-0.0010481516093256466,6.0,9.0,10.353433609008789,3.3724539279937744,504.4766519357313
P_00694_RIGHT_1,0.040650957330045125,0.0833916820498595,-4.273679605792332e-05,0.0,1.0,4.148118734359741,2.3607176542282104,593.6516121662391
P_00695_RIGHT_1,387.47816264984925,315.747993261456,0.042048208430482376,41.0,429220.5,14504.78888463974,5001.348981499672,1931.1982282666422
P_00698_RIGHT_1,0.16210714330738177,0.49580295757504983,-0.00033353869898870544,0.0,1.5,5.564549207687378,2.6979631185531616,886.658084412933
P_00699_RIGHT_1,0.039026395715653445,0.22300112491740315,-0.0001839497809259026,0.0,1.0,4.173411846160889,2.529340445995331,388.7794392853426
P_00700_RIGHT_1,0.01930054813556705,0.0,1.9300175633994668e-05,0.5,1.5,3.642250180244446,1.854849636554718,577.4256305405968
P_00702_RIGHT_1,0.40022531202751177,0.478900219730689,-7.860580349641988e-05,1.5,4.5,5.572980284690857,2.6979631185531616,377.59271021213647
P_00703_LEFT_1,0.03653635367190354,0.15246484838217855,-0.00011590658874481707,0.0,1.0,3.5242141485214233,1.6862269639968872,507.69022813657466
P_00706_RIGHT_1,0.41269913619482596,2.5803037802234474,-0.002164002647719335,3.5,4.0,6.104141473770142,2.6979631185531616,946.7030609080466
P_00707_RIGHT_1,0.2793180501531077,0.07748934521503292,0.0002017567193870634,1.5,5.5,6.728045701980591,2.023472309112549,389.5848712827765
P_00708_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.237555503845215,2.1920950412750244,332.9014582067712
P_00710_LEFT_1,0.0,0.10129146619397315,-0.00010128120761830094,0.0,0.0,3.8867530822753906,2.1920950412750244,454.38553885798683
P_00710_LEFT_2,15.773240805927118,8.861924400967995,0.006827248058486406,2.0,932.0,35.663700103759766,21.2464599609375,666.29199879073
P_00710_RIGHT_1,5.320052652771002,6.000538873845025,-0.0006777453636247526,14.5,5.5,5.623566389083862,3.7096991539001465,376.3914000565215
P_00711_LEFT_1,0.0,0.0,0.0,0.0,0.0,3.0857951641082764,1.854849636554718,511.19602343177166
P_00711_RIGHT_1,0.0,0.0,0.0,0.0,0.0,3.3050047159194946,2.023472309112549,310.6071545455544
P_00715_RIGHT_1,0.36493448900212827,0.14777597162701345,0.0002171031089143759,0.5,2.5,5.1261303424835205,3.3724539279937744,318.0809839834902
