i,abn,split,ok,why,area,midtone,black_in_mask,mean_in,mean_out,contrast,centroid_dist
873,calcification,train,True,ok,0.4710693359375,0.7005462646484375,0.0,189.39984451930553,46.56496653588738,142.83487798341815,26.212833727214463
874,calcification,train,True,ok,0.5351409912109375,0.88677978515625,0.0,196.68740554874398,97.19816182504513,99.48924372369885,53.41747976710853
875,calcification,train,True,ok,0.4562835693359375,1.0,0.0,153.13677557435707,156.30903937361435,-3.17226379925728,103.34222570870055
876,calcification,train,True,ok,0.4473419189453125,1.0,0.0,96.44250776000273,90.31152157707281,6.130986182929917,70.72435386780158
877,calcification,train,True,ok,0.3953704833984375,0.7888336181640625,0.0,128.8373277758481,60.58796214511041,68.2493656307377,88.5568710407947
878,calcification,train,True,ok,0.30841064453125,0.8641815185546875,0.0,185.9266772214526,116.71584590945194,69.21083131200065,31.377032734751054
879,calcification,train,True,ok,0.5052642822265625,1.0,0.0,147.71787515477305,145.20914165869908,2.5087334960739724,30.68548179860042
880,calcification,train,True,ok,0.4307861328125,1.0,0.0,97.02277557381694,91.8178211451855,5.204954428631439,100.21297757297756
881,calcification,train,True,ok,0.294281005859375,1.0,0.0,134.7879809188012,130.28875675675675,4.499224162044442,91.51388506559749
882,calcification,train,True,ok,0.2857666015625,1.0,0.0,153.55916275096112,135.07829858143907,18.48086416952205,21.21771795117559
883,calcification,train,True,ok,0.3861236572265625,0.67730712890625,0.00015807152736613318,113.03896463149576,25.992443637990604,87.04652099350515,12.400182797207941
884,calcification,train,True,ok,0.3890838623046875,0.69976806640625,0.04525667673242088,109.59531746342994,66.06978544846018,43.525532014969755,110.75552536714437
885,calcification,train,True,ok,0.4681854248046875,1.0,0.0,106.57321643907049,101.34539350988437,5.227822929186118,119.8321095991332
886,calcification,train,True,ok,0.4604949951171875,0.9818572998046875,0.0,127.0803870240896,94.68721893825834,32.39316808583126,104.84593537631626
887,calcification,train,True,ok,0.469879150390625,1.0,0.0,94.21507436513606,86.17345000287835,8.041624362257707,87.11881207161593
888,calcification,train,True,ok,0.4442901611328125,1.0,0.0,112.46907305010818,111.821054943848,0.6480181062601815,101.80442244212068
889,calcification,train,True,ok,0.474578857421875,0.899993896484375,3.2152273165712814e-05,88.22770239855957,84.88560724864959,3.34209514990998,106.64627855683297
890,calcification,train,True,ok,0.47662353515625,0.8871307373046875,0.03316685875272122,79.53441541810732,65.07985422740525,14.454561190702066,79.57971393918795
891,calcification,train,True,ok,0.42254638671875,1.0,0.0,163.4852303914488,166.5406669485255,-3.0554365570767175,120.27814645623934
892,calcification,train,True,ok,0.4405517578125,1.0,0.0,163.1356331393738,158.88301876500108,4.252614374372712,58.98461474922408
893,calcification,train,True,ok,0.474609375,0.9864654541015625,0.0,183.96096965020575,179.7576092007435,4.203360449462252,127.89815339944334
894,calcification,train,True,ok,0.398895263671875,1.0,0.0,148.29255604008875,152.6694166624359,-4.376860622347152,139.92899101289623
895,calcification,train,True,ok,0.430816650390625,1.0,0.0,150.83551746121697,126.33904348292317,24.496473978293793,8.483227352648065
896,calcification,train,True,ok,0.3973541259765625,1.0,0.0,134.01923889251566,103.74287884542348,30.276360047092183,15.688444376775475
897,calcification,train,True,ok,0.4027252197265625,0.6019744873046875,0.03250861970977153,131.11756905240026,50.130189305878446,80.98737974652181,52.095228663721315
898,calcification,train,True,ok,0.369232177734375,0.674835205078125,0.03756508802380362,125.87813042400198,65.27853306884707,60.59959735515491,46.706401973790335
899,calcification,train,True,ok,0.2590484619140625,1.0,0.0,151.52476880485364,146.14050948330896,5.3842593215446755,29.1739290536586
900,calcification,train,True,ok,0.429840087890625,1.0,0.0,162.28420305289316,164.0531766846866,-1.7689736317934432,100.69290447566429
901,calcification,train,True,ok,0.4324188232421875,1.0,0.0,152.9886022795441,149.8571121326989,3.131490146845209,50.015557139312826
902,calcification,train,True,ok,0.35369873046875,1.0,0.0,155.95759275237273,140.67716498252904,15.280427769843698,73.09082551913559
903,calcification,train,True,ok,0.3714599609375,1.0,0.0,140.78068517909958,129.07792775296173,11.70275742613785,84.71211181456309
904,calcification,train,True,ok,0.3282623291015625,0.9878692626953125,0.0,127.08785385580812,77.1227767303455,49.965077125462614,25.90739510089206
905,calcification,train,True,ok,0.27972412109375,0.975311279296875,0.0,169.12262710015273,135.43441233793746,33.68821476221527,40.534388106610244
906,calcification,train,True,ok,0.456146240234375,1.0,0.0,154.03174550076938,154.84608046686495,-0.8143349660955721,62.11414209340935
907,calcification,train,True,ok,0.49365234375,1.0,0.0,170.06809470820968,164.07488548698169,5.993209221228,83.91112801852306
908,calcification,train,True,ok,0.39251708984375,0.9765625,0.0,183.94845280671746,181.5191148397468,2.4293379669706496,119.6152587199119
909,calcification,train,True,ok,0.370819091796875,1.0,0.0,175.38967986173978,168.44026774021438,6.949412121525398,57.69147562878077
910,calcification,train,True,ok,0.454986572265625,0.9894866943359375,0.0,139.30800187806022,111.39680273251582,27.9111991455444,80.13629303350919
911,calcification,train,True,ok,0.4392852783203125,1.0,0.0,135.52495744902566,125.286962200996,10.237995248029662,142.42089786180614
912,calcification,train,True,ok,0.441925048828125,1.0,0.0,69.34928527035426,57.165691474818175,12.183593795536083,64.92939050032963
913,calcification,train,True,ok,0.406219482421875,1.0,0.0,179.6756066411239,170.214550033407,9.461056607716898,22.769879482701498
914,calcification,train,True,ok,0.443115234375,1.0,0.0,167.7219696969697,150.03682595352916,17.685143743440534,5.977224163496869
915,calcification,train,True,ok,0.4568328857421875,1.0,0.0,173.12144694211563,152.92726915189482,20.194177790220806,33.714794624718714
916,calcification,train,True,ok,0.3670501708984375,1.0,0.0,176.13045104967782,162.9122248740387,13.218226175639103,20.03032456442838
917,calcification,train,True,ok,0.4253692626953125,1.0,0.0,140.07612009900635,140.80177381236888,-0.7256537133625329,17.269349425504288
918,calcification,train,True,ok,0.38983154296875,1.0,0.0,184.23872710192578,183.40622186655997,0.8325052353658009,16.99491573267731
919,calcification,train,True,ok,0.36761474609375,1.0,0.0,144.6141042669766,147.22109352379113,-2.606989256814529,68.90712503284864
920,calcification,train,True,ok,0.4456939697265625,1.0,0.0,127.56212126399397,125.72059349794918,1.8415277660447913,137.79528703161566
921,calcification,train,True,ok,0.4596405029296875,1.0,0.0,148.25412475517047,144.72507271341033,3.5290520417601385,107.8309116283495
922,calcification,train,True,ok,0.4455413818359375,1.0,0.0,140.6261858282818,144.72449569309518,-4.0983098648133875,111.05793361786809
923,calcification,train,True,ok,0.4140167236328125,1.0,0.0,159.9246305237165,156.89091998020987,3.033710543506629,36.42829574733788
924,calcification,train,True,ok,0.49908447265625,1.0,0.0,132.19432554726671,131.13972828073597,1.0545972665307488,28.348861307235204
925,calcification,train,True,ok,0.44281005859375,1.0,0.0,150.0184700206754,145.6219739292365,4.396496091438905,75.07954597560568
926,calcification,train,True,ok,0.466339111328125,0.913848876953125,0.0,150.8183037759309,111.19917653113741,39.61912724479349,66.86333178064518
927,calcification,train,True,ok,0.451507568359375,1.0,0.0,163.62598850963164,159.10869081399878,4.5172976956328625,100.74552257049812
928,calcification,train,True,ok,0.159027099609375,0.9999542236328125,9.595087315294569e-05,67.91038188447514,67.73485865660268,0.17552322787246055,119.15328597791877
929,calcification,train,True,ok,0.1813812255859375,0.9921875,0.0,124.137713468495,120.79358422337788,3.3441292451171165,24.6545794831644
930,calcification,train,True,ok,0.179168701171875,1.0,0.0,123.16828478964402,120.56045283860654,2.6078319510374826,137.83987200314758
931,calcification,train,True,ok,0.1387939453125,0.99365234375,0.0,89.38170624450308,78.90804394046775,10.47366230403533,67.76878249993824
932,calcification,train,True,ok,0.4529266357421875,1.0,0.0,126.13300542398005,119.73751150531336,6.395493918666688,33.288094202128505
933,calcification,train,True,ok,0.4355621337890625,1.0,0.0,145.8145034156595,135.9824822254062,9.8320211902533,70.36693041602561
934,calcification,train,True,ok,0.4662933349609375,1.0,0.0,103.4776334304133,103.76087142979672,-0.28323799938341665,146.64946141853537
935,calcification,train,True,ok,0.468353271484375,0.9999542236328125,0.0,127.9899654655633,122.1076000229608,5.882365442602506,107.0955684158791
936,calcification,train,True,ok,0.4693756103515625,1.0,0.0,162.95978674295375,143.7419410496046,19.217845693349147,80.50530958137702
937,calcification,train,True,ok,0.43841552734375,1.0,0.0,172.58680217179452,148.03760460819475,24.549197563599762,9.835785558667599
938,calcification,train,True,ok,0.3964996337890625,1.0,0.0,150.2155089474697,120.2137240524892,30.00178489498049,47.223018966562094
939,calcification,train,True,ok,0.5194244384765625,1.0,0.0,154.94729884550983,133.6663279885696,21.28097085694023,82.56075151704023
940,calcification,train,True,ok,0.1454315185546875,0.766387939453125,0.0,109.68523764557759,81.93336309258102,27.75187455299657,85.7819439878193
941,calcification,train,True,ok,0.3531036376953125,0.9138946533203125,0.0021606672140356943,92.05647984097489,80.47130557848803,11.58517426248686,79.8296104595207
942,calcification,train,True,ok,0.1390533447265625,0.9073944091796875,0.0,122.90145945352792,110.0842209737164,12.817238479811522,151.35767315757485
943,calcification,train,True,ok,0.287139892578125,1.0,0.0,147.85938994579658,143.49514105912067,4.3642488866759095,58.475313580551926
944,calcification,train,True,ok,0.150787353515625,0.7618408203125,0.0,112.95112325440195,68.54881949186043,44.40230376254152,21.71851176872234
945,calcification,train,True,ok,0.3156280517578125,0.9891204833984375,0.0,112.48653613729756,114.4597221912555,-1.9731860539579316,39.55811724933447
946,calcification,train,True,ok,0.4488677978515625,1.0,0.0,93.98381888023931,90.77405243777513,3.2097664424641863,34.81156693598523
947,calcification,train,True,ok,0.47027587890625,1.0,0.0,109.14107722258274,109.90641202903561,-0.76533480645287,51.87994009930852
948,calcification,train,True,ok,0.5414886474609375,1.0,0.0,120.35886380928227,120.30137442177777,0.0574893875045035,42.44098555684587
949,calcification,train,True,ok,0.1669158935546875,1.0,0.0,118.17926684340433,107.83552209828379,10.343744745120546,38.18204620097543
950,calcification,train,True,ok,0.455718994140625,1.0,0.0,114.42365901024577,113.60992430613962,0.8137347041061531,81.64689923834517
951,calcification,train,True,ok,0.329864501953125,1.0,0.0,117.8022481265612,117.20724987476662,0.5949982517945784,59.154878850068314
952,calcification,train,True,ok,0.4101715087890625,1.0,0.0,136.60886871768164,132.733902470573,3.874966247108631,52.430963919228354
953,calcification,train,True,ok,0.4197845458984375,1.0,0.0,125.83457526080477,129.0302432610125,-3.195668000207718,104.74322297308206
954,calcification,train,True,ok,0.5477447509765625,0.9256744384765625,0.0,169.78585954258017,102.26488747933466,67.52097206324551,46.83680079123192
955,calcification,train,True,ok,0.54095458984375,0.961761474609375,0.0,162.5012411147467,126.34895625581704,36.15228485892966,14.449099447951664
956,calcification,train,True,ok,0.4144744873046875,0.997100830078125,0.0,201.4813164967051,177.41198238344668,24.069334113258407,25.382919710533532
957,calcification,train,True,ok,0.43505859375,1.0,0.0,106.79415684624018,90.75891313742437,16.035243708815813,65.49352191986911
958,calcification,train,True,ok,0.4374237060546875,1.0,0.0,153.8328391530331,151.97203612791233,1.8608030251207595,112.45790326745787
959,calcification,train,True,ok,0.4405517578125,1.0,0.0,121.56598088113051,107.43710451669212,14.128876364438398,99.90299087520027
960,calcification,train,True,ok,0.5332183837890625,1.0,0.0,99.04246673343826,133.67098166127292,-34.62851492783466,149.57951371520636
961,calcification,train,True,ok,0.4472503662109375,0.9999542236328125,0.0,132.89696700897275,117.2968668046929,15.600100204279855,144.98960261230562
962,calcification,train,True,ok,0.305389404296875,0.99334716796875,0.0,144.1297092035575,142.92759544835465,1.202113755202845,43.71619295598432
963,calcification,train,True,ok,0.3041839599609375,1.0,0.0,136.62447955856533,135.29501546018727,1.329464098378054,96.97491325508314
964,calcification,train,True,ok,0.4655609130859375,0.8786773681640625,0.0,147.04031332961884,92.30269807280514,54.7376152568137,10.75030107778733
965,calcification,train,True,ok,0.4464874267578125,0.8997955322265625,0.0,160.7358600184546,123.33521709166092,37.400642926793665,14.155155432989552
966,calcification,train,True,ok,0.5044708251953125,1.0,0.0,129.62638758658238,122.85194765204002,6.774439934542357,49.915368400517075
967,calcification,train,True,ok,0.38238525390625,1.0,0.0,179.73495610534718,163.0253730605791,16.709583044768067,142.06756930879237
968,calcification,train,True,ok,0.4263916015625,1.0,0.0,130.24685084454623,120.59677590976804,9.65007493477819,40.57173487305526
969,calcification,train,True,ok,0.4478759765625,0.840423583984375,0.0,159.06432270373398,114.95141499005085,44.11290771368313,70.52571899333849
970,calcification,train,True,ok,0.458892822265625,0.6648406982421875,0.16958169847708984,91.96651592737913,83.81492865602617,8.151587271352966,85.78252626893364
971,calcification,train,True,ok,0.448760986328125,0.967254638671875,0.0,100.07358041482489,82.32079388805846,17.752786526766428,26.66482628981886
972,calcification,train,True,ok,0.110992431640625,0.8022003173828125,0.0,100.97099257629915,78.39056331742817,22.58042925887098,150.01435501785934
973,calcification,train,True,ok,0.5305938720703125,0.642120361328125,0.002933310326977828,95.05262703821931,18.016123264961156,77.03650377325816,35.660680263010285
974,calcification,train,True,ok,0.5397491455078125,0.7404937744140625,0.0,123.50521584259181,38.303252329012366,85.20196351357944,49.72073754063819
975,calcification,train,True,ok,0.4777679443359375,0.515045166015625,0.0,94.01424419533072,6.7800438276113955,87.23420036771932,34.50079006094985
976,calcification,train,True,ok,0.5605010986328125,0.7047882080078125,0.0021778782021615443,104.39593825715296,27.184182203242717,77.21175605391025,66.26617316695943
977,calcification,train,True,ok,0.4547271728515625,1.0,0.0,100.3697862487836,91.06727298167063,9.302513267112971,30.78175168331774
978,calcification,train,True,ok,0.46575927734375,0.89910888671875,0.0,80.2995347922946,72.4350794013481,7.864455390946489,125.36737326300059
979,calcification,train,True,ok,0.4287261962890625,1.0,0.0,158.61540377976297,138.87107027431287,19.7443335054501,14.252730276679982
980,calcification,train,True,ok,0.4907073974609375,1.0,0.0,178.93594328181845,158.37325104113611,20.56269224068234,18.63779993612304
981,calcification,train,True,ok,0.4359283447265625,1.0,0.0,98.73114214708251,89.35783266156301,9.3733094855195,115.08087454943816
982,calcification,train,True,ok,0.28558349609375,0.94488525390625,0.0,180.67252618080786,158.4227253310551,22.249800849752774,137.67410582447528
983,calcification,train,True,ok,0.2260284423828125,0.9988861083984375,0.0,203.55761830824275,178.62770340871006,24.92991489953269,135.47104160293267
984,calcification,train,True,ok,0.472930908203125,1.0,0.0,166.51406723882042,141.33408604018297,25.17998119863745,38.667992585699196
985,calcification,train,True,ok,0.4203948974609375,1.0,0.0,144.374578055243,142.80652889298406,1.5680491622589443,28.10854403316931
986,calcification,train,True,ok,0.4678192138671875,1.0,0.0,123.8804592452461,125.58359377240015,-1.7031345271540488,49.762494091842115
987,calcification,train,True,ok,0.4449310302734375,1.0,0.0,127.94341369731472,115.41570222943068,12.527711467884046,42.7012032321078
988,calcification,train,True,ok,0.4206695556640625,1.0,0.0,126.98411259022815,127.08941975926463,-0.10530716903647885,79.51722611828067
989,calcification,train,True,ok,0.39453125,1.0,0.0,168.55178681930693,162.92011088709677,5.6316759322101575,109.78086564853962
990,calcification,train,True,ok,0.4666290283203125,1.0,0.0,154.01824662372061,150.68553854956372,3.3327080741568977,50.82463410898608
991,calcification,train,True,ok,0.5171966552734375,1.0,0.0,119.47287210503023,120.4259979140988,-0.9531258090685668,21.575613561179885
992,calcification,train,True,ok,0.4202423095703125,1.0,0.0,108.3770378708108,106.81360705355968,1.5634308172511169,68.17401991178292
993,calcification,train,True,ok,0.424468994140625,1.0,0.0,126.18861887986196,122.90710005832759,3.2815188215343767,40.446466964160365
994,calcification,train,True,ok,0.3843536376953125,1.0,0.0,183.1007979673667,178.32170917292487,4.779088794441833,63.005043530667926
995,calcification,train,True,ok,0.4021148681640625,1.0,0.0,184.2207718286343,178.6960161294439,5.524755699190393,56.882072579885495
996,calcification,train,True,ok,0.43585205078125,1.0,0.0,130.49040750595154,123.00100075732988,7.489406748621661,111.47808081863589
997,calcification,train,True,ok,0.4497528076171875,1.0,0.0,121.32776929601357,116.37758242977178,4.950186866241793,131.32199882012117
998,calcification,train,True,ok,0.3373870849609375,1.0,0.0,172.06562344534396,158.7874496257916,13.278173819552364,52.20302322715262
999,calcification,train,True,ok,0.3758697509765625,1.0,0.0,132.55705760565095,120.24690120529057,12.310156400360384,85.63328037215784
1000,calcification,train,True,ok,0.4133148193359375,1.0,0.0,152.56141322405583,141.66701344638352,10.894399777672305,50.8068160097261
1001,calcification,train,True,ok,0.4257965087890625,1.0,0.0,142.710661171833,143.97860806250165,-1.2679468906686395,130.4512804415974
1002,calcification,train,True,ok,0.341339111328125,0.9926300048828125,0.0,144.57536879749665,127.44989111800955,17.125477679487105,21.138864439205452
1003,calcification,train,True,ok,0.481475830078125,1.0,0.0,179.60521645433226,157.8879701018186,21.717246352513655,27.54416411240316
1004,calcification,train,True,ok,0.4604339599609375,0.8939361572265625,0.0025186412593206295,77.49053852526926,69.06826730013292,8.422271225136342,77.27394562432062
1005,calcification,train,True,ok,0.462188720703125,1.0,0.0,121.39560911191812,112.95417919763945,8.441429914278672,46.925933833972756
1006,calcification,train,True,ok,0.4714508056640625,1.0,0.0,123.21105608958798,123.91830018187592,-0.7072440922879366,88.74080786741868
1007,calcification,train,True,ok,0.50811767578125,0.9779052734375,0.0,145.7815915915916,156.57863878893164,-10.79704719734005,107.0981814876495
1008,calcification,train,True,ok,0.4304046630859375,1.0,0.0,129.50561917254583,131.2425995874521,-1.7369804149062702,94.87522553937204
1009,calcification,train,True,ok,0.524627685546875,0.9914398193359375,0.0,111.4863591414112,129.7825319381139,-18.29617279670269,102.52023977551247
1010,calcification,train,True,ok,0.5126495361328125,1.0,0.0,166.02782986576182,166.07836813926548,-0.05053827350366191,76.67589250610445
1011,calcification,train,True,ok,0.4378662109375,1.0,0.0,119.50125453024812,108.49321389793703,11.008040632311094,107.71734613961605
1012,calcification,train,True,ok,0.4498443603515625,1.0,0.0,139.16315593093856,134.8333379559007,4.329817975037855,59.3055422789172
1013,calcification,train,True,ok,0.4453582763671875,1.0,0.0,164.68890259362044,162.07012572560456,2.6187768680158854,117.32975128228622
1014,calcification,train,True,ok,0.39141845703125,1.0,0.0,107.10120068610635,88.93571356935112,18.16548711675523,21.424122905445408
1015,calcification,train,True,ok,0.4005126953125,0.9726104736328125,0.0,134.68740475464799,97.65012217470984,37.03728257993815,28.57960907416258
1016,calcification,train,True,ok,0.4761962890625,1.0,0.0,124.98445911304793,123.0457352598462,1.9387238532017363,140.24895730355698
1017,calcification,train,True,ok,0.3798828125,1.0,0.0,128.04418380462724,120.17165354330709,7.872530261320151,105.05152385510988
1018,calcification,train,True,ok,0.4480133056640625,1.0,0.0,92.81533326521576,91.43894955079475,1.37638371442101,102.38120601875113
1019,calcification,train,True,ok,0.483917236328125,1.0,0.0,133.1264110487482,130.2518183430903,2.8745927056579035,105.54593584410428
1020,calcification,train,True,ok,0.4190826416015625,1.0,0.0,157.94971782268343,152.46481573901394,5.484902083669482,134.40997617229343
1021,calcification,train,True,ok,0.450592041015625,1.0,0.0,123.89197426346088,118.68669110703772,5.205283156423164,13.166155541242823
1022,calcification,train,True,ok,0.4601593017578125,0.895843505859375,0.0,84.24723944689458,88.96984086605048,-4.722601419155893,119.76822995385848
1023,calcification,train,True,ok,0.4401092529296875,1.0,0.0,103.43587698921749,101.01997656228708,2.4159004269304063,69.69956633439705
1024,calcification,train,True,ok,0.4549102783203125,0.9999847412109375,0.0,177.36799382819575,162.87249111216863,14.495502716027119,23.320011858619207
1025,calcification,train,True,ok,0.4523773193359375,0.9508819580078125,0.0,70.59985833305225,58.916603973362314,11.68325435968994,54.36100919830267
1026,calcification,train,True,ok,0.513031005859375,1.0,0.0,194.7598001308667,187.67700695619476,7.082793174671934,17.63015610981398
1027,calcification,train,True,ok,0.4638671875,1.0,0.0,138.24707236842104,126.31713911657559,11.929933251845455,26.00418637237638
1028,calcification,train,True,ok,0.438446044921875,1.0,0.0,144.3177420477483,140.54290527688713,3.774836770861185,107.75134887523201
1029,calcification,train,True,ok,0.5196533203125,0.6350250244140625,0.06207423067888184,114.83303969931877,45.01718551461245,69.81585418470632,68.811060779821
1030,calcification,train,True,ok,0.4368438720703125,0.614837646484375,0.11069195570924587,81.24562506549303,43.43124610507492,37.81437896041811,40.961263262588965
1031,calcification,train,True,ok,0.4092254638671875,1.0,0.0,160.7189678958947,154.1907430844332,6.528224811461513,108.07566211654716
1032,calcification,train,True,ok,0.46185302734375,1.0,0.0,154.7543610413638,144.82326755132132,9.931093490042485,31.10260299184668
1033,calcification,train,True,ok,0.4327850341796875,1.0,0.0,115.52226492261045,95.44465068732683,20.07761423528362,12.972328615530904
1034,calcification,train,True,ok,0.4432525634765625,1.0,0.0,170.61334297221936,169.92468550442624,0.6886574677931208,138.6134695979838
1035,calcification,train,True,ok,0.44384765625,1.0,0.0,167.6772896039604,158.21765254609306,9.459637057867326,123.21201899661777
1036,calcification,train,True,ok,0.3628082275390625,1.0,0.0,109.6289691718888,108.21480399434853,1.4141651775402693,136.14577963889326
1037,calcification,train,True,ok,0.2890167236328125,0.9333038330078125,0.0,92.05010295126974,64.41122438029832,27.638878570971414,44.7005077535065
1038,calcification,train,True,ok,0.4542694091796875,0.9998016357421875,0.0,211.797084411004,210.29386271494477,1.503221696059228,44.21733888759168
1039,calcification,train,True,ok,0.44952392578125,1.0,0.0,138.0052274270197,135.3326311120967,2.6725963149229983,37.582413622293934
1040,calcification,train,True,ok,0.38641357421875,1.0,0.0,147.57798925920076,142.25768427335123,5.320304985849532,66.6162140338651
1041,calcification,train,True,ok,0.451385498046875,1.0,0.0,215.94158609965518,216.18996495522055,-0.2483788555653632,91.66380380944811
1042,calcification,train,True,ok,0.4604949951171875,1.0,0.0,163.88515192683653,157.35478123143932,6.53037069539721,41.27920916490694
1043,calcification,train,True,ok,0.446868896484375,1.0,0.0,117.21699788294748,128.06755862068965,-10.850560737742171,26.86489116163379
1044,calcification,train,True,ok,0.415863037109375,1.0,0.0,84.43725691641593,87.140483778277,-2.7032268618610686,35.08279888632395
1045,calcification,train,True,ok,0.4837188720703125,1.0,0.0,100.61764613103688,98.05609575882961,2.5615503722072646,32.569118139178094
1046,calcification,train,True,ok,0.386016845703125,1.0,0.0,93.46580757372124,97.25779114270092,-3.7919835689796884,112.33709946379875
1047,calcification,train,True,ok,0.43194580078125,1.0,0.0,95.40310159672177,96.07016224347265,-0.6670606467508833,93.18362730255805
1048,calcification,train,True,ok,0.2418212890625,1.0,0.0,108.37234982332156,105.69944453389148,2.6729052894300764,49.1794017759015
1049,calcification,train,True,ok,0.154754638671875,1.0,0.0,106.81818181818181,96.15559446871502,10.66258734946679,42.52434638571054
1050,calcification,train,True,ok,0.346435546875,1.0,0.0,76.64711064129669,68.95795199850579,7.6891586427909004,130.11694686465506
1051,calcification,train,True,ok,0.3543243408203125,1.0,0.0,77.63769863485638,71.06111308046792,6.576585554388458,74.77029687909113
1052,calcification,train,True,ok,0.470703125,1.0,0.0,113.45652878630706,90.78078874538745,22.675740040919607,91.92885176611237
1053,calcification,train,True,ok,0.4625091552734375,0.8517913818359375,0.0,99.21279403516876,65.31105748757984,33.90173654758891,84.8463204617892
1054,calcification,train,True,ok,0.4726104736328125,1.0,0.0,113.08965873502729,110.93753435754998,2.152124377477307,110.84959510901486
1055,calcification,train,True,ok,0.459808349609375,1.0,0.0,114.43445941461472,117.41322524151178,-2.9787658268970603,76.75521868162097
1056,calcification,train,True,ok,0.449371337890625,1.0,0.0,111.80943972835314,107.14066396940642,4.6687757589467225,58.0184223678627
1057,calcification,train,True,ok,0.3706512451171875,1.0,0.0,142.481083528879,116.83496181355316,25.646121715325833,18.094823247632547
1058,calcification,train,True,ok,0.4242706298828125,1.0,0.0,182.49185398309658,176.69889480798284,5.792959175113737,58.605452933903955
1059,calcification,train,True,ok,0.3249359130859375,1.0,0.0,191.72599201690537,186.6669605117425,5.059031505162864,73.75284964134956
1060,calcification,train,True,ok,0.424072265625,0.78521728515625,0.0,108.83390903857224,60.353804578211104,48.48010446036114,49.74012438647515
1061,calcification,train,True,ok,0.3993988037109375,0.869232177734375,0.0,146.48389684813753,79.96021442544651,66.52368242269102,30.509941806733515
1062,calcification,train,True,ok,0.4348907470703125,1.0,0.0,167.19571243114277,139.1929256109086,28.002786820234178,26.850886069280783
1063,calcification,train,True,ok,0.4442291259765625,0.887054443359375,0.0,76.30031257513825,66.0441204733273,10.256192101810953,110.4327333763793
1064,calcification,train,True,ok,0.445343017578125,1.0,0.0,134.69180428972794,108.11529573590096,26.576508553826983,99.81887034527081
1065,calcification,train,True,ok,0.45562744140625,0.6639251708984375,0.22230408573342264,40.685331547220365,46.94088462832156,-6.255553081101198,150.35546140631317
1066,calcification,train,True,ok,0.4634246826171875,1.0,0.0,90.79256527608574,73.4364567041092,17.356108571976534,5.698222378856581
1067,calcification,train,True,ok,0.4707489013671875,0.9997406005859375,0.0,118.56380668373797,97.8848205276056,20.678986156132368,40.227958082656194
1068,calcification,train,True,ok,0.4224090576171875,1.0,0.0,125.26496405736373,113.56748474361345,11.697479313750279,19.011574055319407
1069,calcification,train,True,ok,0.43206787109375,1.0,0.0,155.2823138861421,144.36617409994628,10.916139786195828,23.09054324884644
1070,calcification,train,True,ok,0.4635009765625,1.0,0.0,102.60929681327363,103.96635381114903,-1.3570569978754037,114.03919218691759
1071,calcification,train,True,ok,0.389129638671875,1.0,0.0,147.16822210022744,125.80866263675875,21.359559463468685,47.28497640847957
1072,calcification,train,True,ok,0.416839599609375,0.9534149169921875,0.0,176.27070063694268,150.7987597467162,25.471940890226477,75.78833663002004
1073,calcification,train,True,ok,0.41943359375,0.99945068359375,0.0,174.09967986030267,166.7421677880572,7.35751207224547,68.54009226048598
1074,calcification,train,True,ok,0.4429473876953125,1.0,0.0,149.58820489854972,148.34470101624345,1.2435038823062712,93.08395196595947
1075,calcification,train,True,ok,0.474151611328125,1.0,0.0,156.94358627791723,156.67509140502582,0.2684948728914094,96.45740162157716
1076,calcification,train,True,ok,0.433929443359375,1.0,0.0,153.10999367044096,157.0036929214513,-3.8936992510103323,146.46053778718792
1077,calcification,train,True,ok,0.365631103515625,1.0,0.0,137.31871296219015,128.67597536922113,8.642737592969013,103.11166892581183
1078,calcification,train,True,ok,0.37249755859375,1.0,0.0,120.19031623791578,114.88449567162728,5.305820566288503,43.43339389469196
1079,calcification,train,True,ok,0.4334869384765625,1.0,0.0,102.64546446548628,100.56142430037438,2.084040165111901,52.90714991416096
1080,calcification,train,True,ok,0.3865966796875,1.0,0.0,105.34997631828229,102.7628855721393,2.587090746142991,57.16656198977345
1081,calcification,train,True,ok,0.44708251953125,1.0,0.0,100.41501706484641,86.30740147919197,14.107615585654443,38.165332344281794
1082,calcification,train,True,ok,0.4188995361328125,0.955078125,0.0,118.31541179470368,96.61260930073786,21.70280249396582,30.21546619812428
1083,calcification,train,True,ok,0.3415679931640625,0.9963226318359375,0.0,157.50658923386197,147.92192533197377,9.584663901888206,45.53147990434721
1084,calcification,train,True,ok,0.47235107421875,1.0,0.0,143.33531464013438,137.9731058415269,5.362208798607497,6.146386478312865
1085,calcification,train,True,ok,0.2097320556640625,1.0,0.0,156.73772280829394,157.63534204784614,-0.8976192395521991,130.4507403261243
1086,calcification,train,True,ok,0.2102813720703125,1.0,0.0,122.27066250634932,131.91193121437541,-9.64126870802609,137.2750982932036
1087,calcification,train,True,ok,0.379730224609375,1.0,0.0,189.67829301615367,159.69190651906518,29.98638649708849,82.44487458841932
1088,calcification,train,True,ok,0.48333740234375,0.938201904296875,0.0,183.66056320242456,189.6684878913172,-6.007924688892643,113.87049654061283
1089,calcification,train,True,ok,0.3942108154296875,0.9764404296875,0.0,140.5413199148442,121.56182463917786,18.979495275666338,103.75554323585965
1090,calcification,train,True,ok,0.447174072265625,1.0,0.0,184.150617620965,171.3946453215567,12.755972299408285,76.10296713905366
